"ELECCIO";"ANY";"NIVELL";"AUTONOMIA";"CODI PROVÍNCIA";"PROVÍNCIA";"CODI COMARCA";"COMARCA";"CODI MUNICIPI";"MUNICIPI";"CODI DISTRICTE";"DISTRICTE";"CENS ELECTORAL";"VOTANTS";"% VOTANTS";"ABSTENCIÓ";"% ABSTENCIÓ";"VOTS NULS";"% VOTS NULS";"VOTS EN BLANC";"% VOTS EN BLANC";"VOTS A CANDIDATURES";"% VOTS A CANDIDATURES";"VOTS VÀLIDS";"% VOTS VÀLIDS"
"A";2003;"MU";"Catalunya                ";43;"Tarragona";30;"Ribera d'Ebre                 ";67;"Ginestar                                ";"";"";749;607;81,04;142;18,96;2;0,33;2;0,33;603;99,34;605;99,67
"A";2003;"MU";"Catalunya                ";43;"Tarragona";22;"Montsià                       ";68;"Godall                                  ";"";"";603;434;71,97;169;28,03;5;1,15;1;0,23;428;98,62;429;98,85
"A";2003;"MU";"Catalunya                ";43;"Tarragona";29;"Priorat                       ";69;"Gratallops                              ";"";"";188;142;75,53;46;24,47;0;0,00;6;4,23;136;95,77;142;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";29;"Priorat                       ";70;"Guiamets, els                           ";"";"";275;226;82,18;49;17,82;1;0,44;1;0,44;224;99,12;225;99,56
"A";2003;"MU";"Catalunya                ";43;"Tarragona";37;"Terra Alta                    ";71;"Horta de Sant Joan                      ";"";"";1.026;795;77,49;231;22,51;3;0,38;8;1,01;784;98,62;792;99,62
"A";2003;"MU";"Catalunya                ";43;"Tarragona";29;"Priorat                       ";72;"Lloar, el                               ";"";"";108;88;81,48;20;18,52;1;1,14;0;0,00;87;98,86;87;98,86
"A";2003;"MU";"Catalunya                ";43;"Tarragona";16;"Conca de Barberà              ";73;"Llorac                                  ";"";"";113;84;74,34;29;25,66;1;1,19;0;0,00;83;98,81;83;98,81
"A";2003;"MU";"Catalunya                ";43;"Tarragona";12;"Baix Penedès                  ";74;"Llorenç del Penedès                     ";"";"";1.419;1.084;76,39;335;23,61;1;0,09;1;0,09;1.082;99,82;1.083;99,91
"A";2003;"MU";"Catalunya                ";43;"Tarragona";29;"Priorat                       ";75;"Margalef                                ";"";"";113;88;77,88;25;22,12;0;0,00;2;2,27;86;97,73;88;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";29;"Priorat                       ";76;"Marçà                                   ";"";"";505;374;74,06;131;25,94;0;0,00;3;0,80;371;99,20;374;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";22;"Montsià                       ";77;"Mas de Barberans                        ";"";"";574;415;72,30;159;27,70;1;0,24;5;1,20;409;98,55;414;99,76
"A";2003;"MU";"Catalunya                ";43;"Tarragona";22;"Montsià                       ";78;"Masdenverge                             ";"";"";747;594;79,52;153;20,48;2;0,34;3;0,51;589;99,16;592;99,66
"A";2003;"MU";"Catalunya                ";43;"Tarragona";12;"Baix Penedès                  ";79;"Masllorenç                              ";"";"";352;284;80,68;68;19,32;0;0,00;5;1,76;279;98,24;284;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";1;"Alt Camp                      ";80;"Masó, la                                ";"";"";251;183;72,91;68;27,09;0;0,00;5;2,73;178;97,27;183;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";8;"Baix Camp                     ";81;"Maspujols                               ";"";"";407;338;83,05;69;16,95;1;0,30;4;1,18;333;98,52;337;99,70
"A";2003;"MU";"Catalunya                ";43;"Tarragona";29;"Priorat                       ";82;"Masroig, el                             ";"";"";445;385;86,52;60;13,48;2;0,52;1;0,26;382;99,22;383;99,48
"A";2003;"MU";"Catalunya                ";43;"Tarragona";1;"Alt Camp                      ";83;"Milà, el                                ";"";"";151;119;78,81;32;21,19;0;0,00;2;1,68;117;98,32;119;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";30;"Ribera d'Ebre                 ";84;"Miravet                                 ";"";"";644;486;75,47;158;24,53;2;0,41;0;0,00;484;99,59;484;99,59
"A";2003;"MU";"Catalunya                ";43;"Tarragona";29;"Priorat                       ";85;"Molar, el                               ";"";"";248;199;80,24;49;19,76;0;0,00;3;1,51;196;98,49;199;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";16;"Conca de Barberà              ";86;"Montblanc                               ";"";"";5.106;3.322;65,06;1.784;34,94;13;0,39;21;0,63;3.288;98,98;3.309;99,61
"A";2003;"MU";"Catalunya                ";43;"Tarragona";8;"Baix Camp                     ";88;"Montbrió del Camp                       ";"";"";1.243;923;74,26;320;25,74;3;0,33;9;0,98;911;98,70;920;99,67
"A";2003;"MU";"Catalunya                ";43;"Tarragona";1;"Alt Camp                      ";89;"Montferri                               ";"";"";147;101;68,71;46;31,29;0;0,00;0;0,00;101;100,00;101;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";12;"Baix Penedès                  ";90;"Montmell, el                            ";"";"";661;313;47,35;348;52,65;2;0,64;2;0,64;309;98,72;311;99,36
"A";2003;"MU";"Catalunya                ";43;"Tarragona";1;"Alt Camp                      ";91;"Mont-ral                                ";"";"";156;111;71,15;45;28,85;0;0,00;0;0,00;111;100,00;111;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";8;"Baix Camp                     ";92;"Mont-roig del Camp                      ";"";"";5.239;2.894;55,24;2.345;44,76;10;0,35;15;0,52;2.869;99,14;2.884;99,65
"A";2003;"MU";"Catalunya                ";43;"Tarragona";30;"Ribera d'Ebre                 ";93;"Móra d'Ebre                             ";"";"";3.902;2.795;71,63;1.107;28,37;6;0,21;29;1,04;2.760;98,75;2.789;99,79
"A";2003;"MU";"Catalunya                ";43;"Tarragona";30;"Ribera d'Ebre                 ";94;"Móra la Nova                            ";"";"";2.223;1.701;76,52;522;23,48;4;0,24;15;0,88;1.682;98,88;1.697;99,76
"A";2003;"MU";"Catalunya                ";43;"Tarragona";36;"Tarragonès                    ";95;"Morell, el                              ";"";"";1.938;1.310;67,60;628;32,40;10;0,76;14;1,07;1.286;98,17;1.300;99,24
"A";2003;"MU";"Catalunya                ";43;"Tarragona";29;"Priorat                       ";96;"Morera de Montsant, la                  ";"";"";146;96;65,75;50;34,25;1;1,04;0;0,00;95;98,96;95;98,96
"A";2003;"MU";"Catalunya                ";43;"Tarragona";36;"Tarragonès                    ";97;"Nou de Gaià, la                         ";"";"";326;249;76,38;77;23,62;0;0,00;3;1,20;246;98,80;249;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";1;"Alt Camp                      ";98;"Nulles                                  ";"";"";323;233;72,14;90;27,86;0;0,00;0;0,00;233;100,00;233;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";30;"Ribera d'Ebre                 ";99;"Palma d'Ebre, la                        ";"";"";357;300;84,03;57;15,97;0;0,00;1;0,33;299;99,67;300;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";36;"Tarragonès                    ";100;"Pallaresos, els                         ";"";"";2.148;1.225;57,03;923;42,97;0;0,00;11;0,90;1.214;99,10;1.225;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";16;"Conca de Barberà              ";101;"Passanant                               ";"";"";187;134;71,66;53;28,34;2;1,49;1;0,75;131;97,76;132;98,51
"A";2003;"MU";"Catalunya                ";43;"Tarragona";9;"Baix Ebre                     ";102;"Paüls                                   ";"";"";541;489;90,39;52;9,61;1;0,20;0;0,00;488;99,80;488;99,80
"A";2003;"MU";"Catalunya                ";43;"Tarragona";36;"Tarragonès                    ";103;"Perafort                                ";"";"";595;395;66,39;200;33,61;1;0,25;3;0,76;391;98,99;394;99,75
"A";2003;"MU";"Catalunya                ";43;"Tarragona";9;"Baix Ebre                     ";104;"Perelló, el                             ";"";"";1.753;1.354;77,24;399;22,76;4;0,30;12;0,89;1.338;98,82;1.350;99,70
"A";2003;"MU";"Catalunya                ";43;"Tarragona";16;"Conca de Barberà              ";105;"Piles, les                              ";"";"";149;112;75,17;37;24,83;2;1,79;4;3,57;106;94,64;110;98,21
"A";2003;"MU";"Catalunya                ";43;"Tarragona";37;"Terra Alta                    ";106;"Pinell de Brai, el                      ";"";"";916;699;76,31;217;23,69;4;0,57;6;0,86;689;98,57;695;99,43
"A";2003;"MU";"Catalunya                ";43;"Tarragona";16;"Conca de Barberà              ";107;"Pira                                    ";"";"";371;256;69,00;115;31,00;4;1,56;9;3,52;243;94,92;252;98,44
"A";2003;"MU";"Catalunya                ";43;"Tarragona";1;"Alt Camp                      ";108;"Pla de Santa Maria, el                  ";"";"";1.399;1.018;72,77;381;27,23;1;0,10;6;0,59;1.011;99,31;1.017;99,90
"A";2003;"MU";"Catalunya                ";43;"Tarragona";36;"Tarragonès                    ";109;"Pobla de Mafumet, la                    ";"";"";1.006;675;67,10;331;32,90;2;0,30;1;0,15;672;99,56;673;99,70
"A";2003;"MU";"Catalunya                ";43;"Tarragona";37;"Terra Alta                    ";110;"Pobla de Massaluca, la                  ";"";"";369;240;65,04;129;34,96;0;0,00;7;2,92;233;97,08;240;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";36;"Tarragonès                    ";111;"Pobla de Montornès, la                  ";"";"";1.422;806;56,68;616;43,32;6;0,74;3;0,37;797;98,88;800;99,26
"A";2003;"MU";"Catalunya                ";43;"Tarragona";29;"Priorat                       ";112;"Poboleda                                ";"";"";302;220;72,85;82;27,15;0;0,00;0;0,00;220;100,00;220;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";1;"Alt Camp                      ";113;"Pont d'Armentera, el                    ";"";"";486;377;77,57;109;22,43;6;1,59;3;0,80;368;97,61;371;98,41
"A";2003;"MU";"Catalunya                ";43;"Tarragona";29;"Priorat                       ";114;"Porrera                                 ";"";"";401;260;64,84;141;35,16;1;0,38;2;0,77;257;98,85;259;99,62
"A";2003;"MU";"Catalunya                ";43;"Tarragona";29;"Priorat                       ";115;"Pradell de la Teixeta                   ";"";"";171;124;72,51;47;27,49;1;0,81;2;1,61;121;97,58;123;99,19
"A";2003;"MU";"Catalunya                ";43;"Tarragona";8;"Baix Camp                     ";116;"Prades                                  ";"";"";499;391;78,36;108;21,64;4;1,02;1;0,26;386;98,72;387;98,98
"A";2003;"MU";"Catalunya                ";43;"Tarragona";37;"Terra Alta                    ";117;"Prat de Comte                           ";"";"";173;131;75,72;42;24,28;1;0,76;3;2,29;127;96,95;130;99,24
"A";2003;"MU";"Catalunya                ";43;"Tarragona";8;"Baix Camp                     ";118;"Pratdip                                 ";"";"";443;367;82,84;76;17,16;1;0,27;1;0,27;365;99,46;366;99,73
"A";2003;"MU";"Catalunya                ";43;"Tarragona";1;"Alt Camp                      ";119;"Puigpelat                               ";"";"";542;291;53,69;251;46,31;3;1,03;1;0,34;287;98,63;288;98,97
"A";2003;"MU";"Catalunya                ";43;"Tarragona";1;"Alt Camp                      ";120;"Querol                                  ";"";"";258;145;56,20;113;43,80;1;0,69;0;0,00;144;99,31;144;99,31
"A";2003;"MU";"Catalunya                ";43;"Tarragona";30;"Ribera d'Ebre                 ";121;"Rasquera                                ";"";"";700;427;61,00;273;39,00;1;0,23;5;1,17;421;98,59;426;99,77
"A";2003;"MU";"Catalunya                ";43;"Tarragona";36;"Tarragonès                    ";122;"Renau                                   ";"";"";63;55;87,30;8;12,70;0;0,00;0;0,00;55;100,00;55;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";8;"Baix Camp                     ";123;"Reus                                    ";"";"";72.402;41.260;56,99;31.142;43,01;123;0,30;360;0,87;40.777;98,83;41.137;99,70
"A";2003;"MU";"Catalunya                ";43;"Tarragona";1;"Alt Camp                      ";124;"Riba, la                                ";"";"";604;442;73,18;162;26,82;1;0,23;5;1,13;436;98,64;441;99,77
"A";2003;"MU";"Catalunya                ";43;"Tarragona";30;"Ribera d'Ebre                 ";125;"Riba-roja d'Ebre                        ";"";"";1.106;750;67,81;356;32,19;2;0,27;8;1,07;740;98,67;748;99,73
"A";2003;"MU";"Catalunya                ";43;"Tarragona";36;"Tarragonès                    ";126;"Riera de Gaià, la                       ";"";"";937;680;72,57;257;27,43;2;0,29;2;0,29;676;99,41;678;99,71
"A";2003;"MU";"Catalunya                ";43;"Tarragona";8;"Baix Camp                     ";127;"Riudecanyes                             ";"";"";593;449;75,72;144;24,28;2;0,45;2;0,45;445;99,11;447;99,55
"A";2003;"MU";"Catalunya                ";43;"Tarragona";8;"Baix Camp                     ";128;"Riudecols                               ";"";"";797;597;74,91;200;25,09;0;0,00;3;0,50;594;99,50;597;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";8;"Baix Camp                     ";129;"Riudoms                                 ";"";"";4.226;2.775;65,66;1.451;34,34;22;0,79;26;0,94;2.727;98,27;2.753;99,21
"A";2003;"MU";"Catalunya                ";43;"Tarragona";16;"Conca de Barberà              ";130;"Rocafort de Queralt                     ";"";"";236;180;76,27;56;23,73;0;0,00;0;0,00;180;100,00;180;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";36;"Tarragonès                    ";131;"Roda de Barà                            ";"";"";3.341;1.855;55,52;1.486;44,48;8;0,43;20;1,08;1.827;98,49;1.847;99,57
"A";2003;"MU";"Catalunya                ";43;"Tarragona";1;"Alt Camp                      ";132;"Rodonyà                                 ";"";"";344;251;72,97;93;27,03;1;0,40;4;1,59;246;98,01;250;99,60
"A";2003;"MU";"Catalunya                ";43;"Tarragona";9;"Baix Ebre                     ";133;"Roquetes                                ";"";"";5.463;3.249;59,47;2.214;40,53;17;0,52;50;1,54;3.182;97,94;3.232;99,48
"A";2003;"MU";"Catalunya                ";43;"Tarragona";1;"Alt Camp                      ";134;"Rourell, el                             ";"";"";250;175;70,00;75;30,00;1;0,57;1;0,57;173;98,86;174;99,43
"A";2003;"MU";"Catalunya                ";43;"Tarragona";36;"Tarragonès                    ";135;"Salomó                                  ";"";"";337;277;82,20;60;17,80;3;1,08;3;1,08;271;97,83;274;98,92
"A";2003;"MU";"Catalunya                ";43;"Tarragona";22;"Montsià                       ";136;"Sant Carles de la Ràpita                ";"";"";9.355;5.611;59,98;3.744;40,02;25;0,45;53;0,94;5.533;98,61;5.586;99,55
"A";2003;"MU";"Catalunya                ";43;"Tarragona";12;"Baix Penedès                  ";137;"Sant Jaume dels Domenys                 ";"";"";1.345;933;69,37;412;30,63;8;0,86;9;0,96;916;98,18;925;99,14
"A";2003;"MU";"Catalunya                ";43;"Tarragona";22;"Montsià                       ";138;"Santa Bàrbara                           ";"";"";2.719;2.033;74,77;686;25,23;19;0,93;28;1,38;1.986;97,69;2.014;99,07
"A";2003;"MU";"Catalunya                ";43;"Tarragona";16;"Conca de Barberà              ";139;"Santa Coloma de Queralt                 ";"";"";2.223;1.523;68,51;700;31,49;6;0,39;16;1,05;1.501;98,56;1.517;99,61
"A";2003;"MU";"Catalunya                ";43;"Tarragona";12;"Baix Penedès                  ";140;"Santa Oliva                             ";"";"";1.940;1.142;58,87;798;41,13;7;0,61;15;1,31;1.120;98,07;1.135;99,39
"A";2003;"MU";"Catalunya                ";43;"Tarragona";16;"Conca de Barberà              ";141;"Pontils                                 ";"";"";128;87;67,97;41;32,03;4;4,60;0;0,00;83;95,40;83;95,40
"A";2003;"MU";"Catalunya                ";43;"Tarragona";16;"Conca de Barberà              ";142;"Sarral                                  ";"";"";1.158;798;68,91;360;31,09;4;0,50;11;1,38;783;98,12;794;99,50
"A";2003;"MU";"Catalunya                ";43;"Tarragona";16;"Conca de Barberà              ";143;"Savallà del Comtat                      ";"";"";59;47;79,66;12;20,34;0;0,00;0;0,00;47;100,00;47;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";36;"Tarragonès                    ";144;"Secuita, la                             ";"";"";941;642;68,23;299;31,77;3;0,47;10;1,56;629;97,98;639;99,53
"A";2003;"MU";"Catalunya                ";43;"Tarragona";8;"Baix Camp                     ";145;"Selva del Camp, la                      ";"";"";3.452;2.419;70,08;1.033;29,92;23;0,95;19;0,79;2.377;98,26;2.396;99,05
"A";2003;"MU";"Catalunya                ";43;"Tarragona";16;"Conca de Barberà              ";146;"Senan                                   ";"";"";31;27;87,10;4;12,90;0;0,00;1;3,70;26;96,30;27;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";16;"Conca de Barberà              ";147;"Solivella                               ";"";"";530;382;72,08;148;27,92;3;0,79;4;1,05;375;98,17;379;99,21
"A";2003;"MU";"Catalunya                ";43;"Tarragona";36;"Tarragonès                    ";148;"Tarragona                               ";"";"";94.996;58.208;61,27;36.788;38,73;153;0,26;579;0,99;57.476;98,74;58.055;99,74
