ELECCIO;ANY;NIVELL;AUTONOMIA;CODI PROVÍNCIA;PROVÍNCIA;CODI COMARCA;COMARCA;CODI MUNICIPI;MUNICIPI;CODI DISTRICTE;DISTRICTE;CENS ELECTORAL;VOTANTS;% VOTANTS;ABSTENCIÓ;% ABSTENCIÓ;VOTS NULS;% VOTS NULS;VOTS EN BLANC;% VOTS EN BLANC;VOTS A CANDIDATURES;% VOTS A CANDIDATURES;VOTS VÀLIDS;% VOTS VÀLIDS
A;2010;MU;Catalunya;8;Barcelona;21;Maresme;110;Malgrat de Mar;;;13.359;7.472;55,93;5.887;44,07;45;0,60;206;2,76;7.221;96,64;7.427;99,40
A;2010;MU;Catalunya;8;Barcelona;24;Osona;111;Malla;;;214;190;88,79;24;11,21;6;3,16;2;1,05;182;95,79;184;96,84
A;2010;MU;Catalunya;8;Barcelona;24;Osona;112;Manlleu;;;12.924;8.333;64,48;4.591;35,52;37;0,44;255;3,06;8.041;96,50;8.296;99,56
A;2010;MU;Catalunya;8;Barcelona;7;Bages;113;Manresa;;;52.567;32.240;61,33;20.327;38,67;180;0,56;848;2,63;31.212;96,81;32.060;99,44
A;2010;MU;Catalunya;8;Barcelona;11;Baix Llobregat;114;Martorell;;;17.467;10.305;59,00;7.162;41,00;82;0,80;288;2,79;9.935;96,41;10.223;99,20
A;2010;MU;Catalunya;8;Barcelona;41;Vallès Oriental;115;Martorelles;;;3.911;2.260;57,79;1.651;42,21;9;0,40;65;2,88;2.186;96,73;2.251;99,60
A;2010;MU;Catalunya;8;Barcelona;24;Osona;116;Masies de Roda, les;;;590;424;71,86;166;28,14;4;0,94;19;4,48;401;94,58;420;99,06
A;2010;MU;Catalunya;8;Barcelona;24;Osona;117;Masies de Voltregà, les;;;2.427;1.659;68,36;768;31,64;5;0,30;66;3,98;1.588;95,72;1.654;99,70
A;2010;MU;Catalunya;8;Barcelona;21;Maresme;118;Masnou, el;;;17.019;11.122;65,35;5.897;34,65;82;0,74;319;2,87;10.721;96,39;11.040;99,26
A;2010;MU;Catalunya;8;Barcelona;6;Anoia;119;Masquefa;;;6.003;3.271;54,49;2.732;45,51;24;0,73;115;3,52;3.132;95,75;3.247;99,27
A;2010;MU;Catalunya;8;Barcelona;40;Vallès Occidental;120;Matadepera;;;6.358;4.811;75,67;1.547;24,33;13;0,27;78;1,62;4.720;98,11;4.798;99,73
A;2010;MU;Catalunya;8;Barcelona;21;Maresme;121;Mataró;;;84.610;50.552;59,75;34.058;40,25;256;0,51;1.422;2,81;48.874;96,68;50.296;99,49
A;2010;MU;Catalunya;8;Barcelona;3;Alt Penedès;122;Mediona;;;1.768;967;54,69;801;45,31;6;0,62;23;2,38;938;97,00;961;99,38
A;2010;MU;Catalunya;8;Barcelona;11;Baix Llobregat;123;Molins de Rei;;;18.578;11.965;64,40;6.613;35,60;80;0,67;365;3,05;11.520;96,28;11.885;99,33
A;2010;MU;Catalunya;8;Barcelona;41;Vallès Oriental;124;Mollet del Vallès;;;36.123;20.016;55,41;16.107;44,59;107;0,53;645;3,22;19.264;96,24;19.909;99,47
A;2010;MU;Catalunya;8;Barcelona;40;Vallès Occidental;125;Montcada i Reixac;;;24.242;13.372;55,16;10.870;44,84;81;0,61;412;3,08;12.879;96,31;13.291;99,39
A;2010;MU;Catalunya;8;Barcelona;21;Maresme;126;Montgat;;;8.188;4.900;59,84;3.288;40,16;17;0,35;142;2,90;4.741;96,76;4.883;99,65
A;2010;MU;Catalunya;8;Barcelona;7;Bages;127;Monistrol de Montserrat;;;2.308;1.248;54,07;1.060;45,93;6;0,48;38;3,04;1.204;96,47;1.242;99,52
A;2010;MU;Catalunya;8;Barcelona;7;Bages;128;Monistrol de Calders;;;553;397;71,79;156;28,21;2;0,50;11;2,77;384;96,73;395;99,50
A;2010;MU;Catalunya;8;Barcelona;24;Osona;129;Muntanyola;;;429;291;67,83;138;32,17;0;0,00;15;5,15;276;94,85;291;100,00
A;2010;MU;Catalunya;8;Barcelona;14;Berguedà;130;Montclar;;;93;53;56,99;40;43,01;0;0,00;1;1,89;52;98,11;53;100,00
A;2010;MU;Catalunya;8;Barcelona;24;Osona;131;Montesquiu;;;692;462;66,76;230;33,24;9;1,95;12;2,60;441;95,45;453;98,05
A;2010;MU;Catalunya;8;Barcelona;14;Berguedà;132;Montmajor;;;390;272;69,74;118;30,26;0;0,00;10;3,68;262;96,32;272;100,00
A;2010;MU;Catalunya;8;Barcelona;6;Anoia;133;Montmaneu;;;160;115;71,88;45;28,13;0;0,00;3;2,61;112;97,39;115;100,00
A;2010;MU;Catalunya;8;Barcelona;41;Vallès Oriental;134;Figaró-Montmany;;;761;488;64,13;273;35,87;8;1,64;8;1,64;472;96,72;480;98,36
A;2010;MU;Catalunya;8;Barcelona;41;Vallès Oriental;135;Montmeló;;;6.668;4.113;61,68;2.555;38,32;34;0,83;122;2,97;3.957;96,21;4.079;99,17
A;2010;MU;Catalunya;8;Barcelona;41;Vallès Oriental;136;Montornès del Vallès;;;11.007;6.218;56,49;4.789;43,51;40;0,64;187;3,01;5.991;96,35;6.178;99,36
A;2010;MU;Catalunya;8;Barcelona;41;Vallès Oriental;137;Montseny;;;261;202;77,39;59;22,61;2;0,99;7;3,47;193;95,54;200;99,01
A;2010;MU;Catalunya;8;Barcelona;7;Bages;138;Moià;;;3.989;2.587;64,85;1.402;35,15;38;1,47;85;3,29;2.464;95,25;2.549;98,53
A;2010;MU;Catalunya;8;Barcelona;7;Bages;139;Mura;;;187;146;78,07;41;21,93;1;0,68;5;3,42;140;95,89;145;99,32
A;2010;MU;Catalunya;8;Barcelona;7;Bages;140;Navarcles;;;4.676;2.935;62,77;1.741;37,23;24;0,82;77;2,62;2.834;96,56;2.911;99,18
A;2010;MU;Catalunya;8;Barcelona;7;Bages;141;Navàs;;;4.673;3.055;65,38;1.618;34,62;48;1,57;71;2,32;2.936;96,10;3.007;98,43
A;2010;MU;Catalunya;8;Barcelona;14;Berguedà;142;Nou de Berguedà, la;;;124;95;76,61;29;23,39;0;0,00;7;7,37;88;92,63;95;100,00
A;2010;MU;Catalunya;8;Barcelona;6;Anoia;143;Òdena;;;2.612;1.628;62,33;984;37,67;7;0,43;51;3,13;1.570;96,44;1.621;99,57
A;2010;MU;Catalunya;8;Barcelona;14;Berguedà;144;Olvan;;;756;505;66,80;251;33,20;10;1,98;14;2,77;481;95,25;495;98,02
A;2010;MU;Catalunya;8;Barcelona;3;Alt Penedès;145;Olèrdola;;;2.567;1.687;65,72;880;34,28;19;1,13;37;2,19;1.631;96,68;1.668;98,87
